landscape_id,landscape_name,pattern,level,layer,class,id,metric_name,metric,value,warnings
99,sharp_99_rot291,sharp,landscape,1,NA,NA,ai,ai,99.78377427648566,NA
100,random_100,random,landscape,1,NA,NA,ai,ai,62.32469796604414,NA
1,random_1,random,landscape,1,NA,NA,area_cv,area_cv,2260.9919740389623,NA
2,sharp_2_rot108,sharp,landscape,1,NA,NA,area_cv,area_cv,98.1464212286928,NA
3,random_3,random,landscape,1,NA,NA,area_cv,area_cv,2289.185422569418,NA
4,sharp_4_rot87,sharp,landscape,1,NA,NA,area_cv,area_cv,56.65339530866619,NA
5,sharp_5_rot329,sharp,landscape,1,NA,NA,area_cv,area_cv,74.81189744953673,NA
6,random_6,random,landscape,1,NA,NA,area_cv,area_cv,814.5392692353947,NA
7,sharp_7_rot144,sharp,landscape,1,NA,NA,area_cv,area_cv,41.91728998873854,NA
8,sharp_8_rot184,sharp,landscape,1,NA,NA,area_cv,area_cv,28.369124061204293,NA
9,sharp_9_rot64,sharp,landscape,1,NA,NA,area_cv,area_cv,28.425692603699215,NA
10,random_10,random,landscape,1,NA,NA,area_cv,area_cv,871.112074558178,NA
11,random_11,random,landscape,1,NA,NA,area_cv,area_cv,2286.2620493071427,NA
12,sharp_12_rot167,sharp,landscape,1,NA,NA,area_cv,area_cv,75.46243568822835,NA
13,random_13,random,landscape,1,NA,NA,area_cv,area_cv,2074.9802041037437,NA
14,random_14,random,landscape,1,NA,NA,area_cv,area_cv,716.9842602836868,NA
15,random_15,random,landscape,1,NA,NA,area_cv,area_cv,1880.4808890097802,NA
16,random_16,random,landscape,1,NA,NA,area_cv,area_cv,792.5284697614694,NA
17,random_17,random,landscape,1,NA,NA,area_cv,area_cv,689.4305103813292,NA
18,random_18,random,landscape,1,NA,NA,area_cv,area_cv,2357.590969452881,NA
19,sharp_19_rot112,sharp,landscape,1,NA,NA,area_cv,area_cv,6.194255403194157,NA
20,random_20,random,landscape,1,NA,NA,area_cv,area_cv,2186.1191607160526,NA
21,random_21,random,landscape,1,NA,NA,area_cv,area_cv,2330.579238296943,NA
22,random_22,random,landscape,1,NA,NA,area_cv,area_cv,2162.470874211481,NA
23,sharp_23_rot279,sharp,landscape,1,NA,NA,area_cv,area_cv,80.24247752904941,NA
24,random_24,random,landscape,1,NA,NA,area_cv,area_cv,903.0363687893633,NA
25,random_25,random,landscape,1,NA,NA,area_cv,area_cv,2292.8122098767244,NA
26,random_26,random,landscape,1,NA,NA,area_cv,area_cv,2364.75151646808,NA
27,sharp_27_rot305,sharp,landscape,1,NA,NA,area_cv,area_cv,98.79695946738443,NA
28,random_28,random,landscape,1,NA,NA,area_cv,area_cv,674.4670222615538,NA
29,sharp_29_rot195,sharp,landscape,1,NA,NA,area_cv,area_cv,105.3589103967956,NA
30,sharp_30_rot81,sharp,landscape,1,NA,NA,area_cv,area_cv,11.455129855222063,NA
31,sharp_31_rot308,sharp,landscape,1,NA,NA,area_cv,area_cv,111.24203881626767,NA
32,random_32,random,landscape,1,NA,NA,area_cv,area_cv,799.8298894438905,NA
33,sharp_33_rot300,sharp,landscape,1,NA,NA,area_cv,area_cv,68.13680943513573,NA
34,sharp_34_rot273,sharp,landscape,1,NA,NA,area_cv,area_cv,34.02597831069667,NA
35,random_35,random,landscape,1,NA,NA,area_cv,area_cv,2312.4354184296462,NA
36,random_36,random,landscape,1,NA,NA,area_cv,area_cv,1865.7537619479506,NA
37,random_37,random,landscape,1,NA,NA,area_cv,area_cv,1380.1011568450338,NA
38,sharp_38_rot249,sharp,landscape,1,NA,NA,area_cv,area_cv,42.34155405745047,NA
39,sharp_39_rot66,sharp,landscape,1,NA,NA,area_cv,area_cv,86.52158574598596,NA
40,sharp_40_rot331,sharp,landscape,1,NA,NA,area_cv,area_cv,19.205020177026636,NA
41,sharp_41_rot185,sharp,landscape,1,NA,NA,area_cv,area_cv,82.30722933011414,NA
42,random_42,random,landscape,1,NA,NA,area_cv,area_cv,1038.9994018049017,NA
43,random_43,random,landscape,1,NA,NA,area_cv,area_cv,904.2315869235292,NA
44,random_44,random,landscape,1,NA,NA,area_cv,area_cv,799.6564323319606,NA
45,sharp_45_rot260,sharp,landscape,1,NA,NA,area_cv,area_cv,91.89559728300372,NA
46,random_46,random,landscape,1,NA,NA,area_cv,area_cv,2236.5020133714015,NA
47,sharp_47_rot311,sharp,landscape,1,NA,NA,area_cv,area_cv,118.1999695431433,NA
48,random_48,random,landscape,1,NA,NA,area_cv,area_cv,1028.124499824876,NA
49,sharp_49_rot290,sharp,landscape,1,NA,NA,area_cv,area_cv,111.46831298624735,NA
50,sharp_50_rot26,sharp,landscape,1,NA,NA,area_cv,area_cv,56.73824812240858,NA
51,sharp_51_rot174,sharp,landscape,1,NA,NA,area_cv,area_cv,11.341992770232222,NA
52,sharp_52_rot258,sharp,landscape,1,NA,NA,area_cv,area_cv,20.194969670687797,NA
53,sharp_53_rot89,sharp,landscape,1,NA,NA,area_cv,area_cv,2.828427124746185,NA
54,sharp_54_rot216,sharp,landscape,1,NA,NA,area_cv,area_cv,121.62236636408619,NA
55,random_55,random,landscape,1,NA,NA,area_cv,area_cv,2148.6368650290747,NA
56,sharp_56_rot328,sharp,landscape,1,NA,NA,area_cv,area_cv,56.79481666490349,NA
57,sharp_57_rot74,sharp,landscape,1,NA,NA,area_cv,area_cv,67.71254536642381,NA
58,random_58,random,landscape,1,NA,NA,area_cv,area_cv,2111.3395886809503,NA
59,sharp_59_rot291,sharp,landscape,1,NA,NA,area_cv,area_cv,24.183051916579924,NA
60,random_60,random,landscape,1,NA,NA,area_cv,area_cv,1533.080157704472,NA
61,random_61,random,landscape,1,NA,NA,area_cv,area_cv,2327.4315051271624,NA
62,sharp_62_rot178,sharp,landscape,1,NA,NA,area_cv,area_cv,5.656854249492378,NA
63,random_63,random,landscape,1,NA,NA,area_cv,area_cv,876.141387764561,NA
64,sharp_64_rot282,sharp,landscape,1,NA,NA,area_cv,area_cv,98.31612685617756,NA
65,random_65,random,landscape,1,NA,NA,area_cv,area_cv,2184.499733849068,NA
66,sharp_66_rot51,sharp,landscape,1,NA,NA,area_cv,area_cv,118.25653808563821,NA
67,random_67,random,landscape,1,NA,NA,area_cv,area_cv,857.056959292719,NA
68,sharp_68_rot332,sharp,landscape,1,NA,NA,area_cv,area_cv,51.39252085663828,NA
69,random_69,random,landscape,1,NA,NA,area_cv,area_cv,2054.1187195025286,NA
70,random_70,random,landscape,1,NA,NA,area_cv,area_cv,741.6321559511007,NA
71,random_71,random,landscape,1,NA,NA,area_cv,area_cv,769.5393232084621,NA
72,random_72,random,landscape,1,NA,NA,area_cv,area_cv,681.4499047808087,NA
73,sharp_73_rot288,sharp,landscape,1,NA,NA,area_cv,area_cv,41.71930009000631,NA
74,sharp_74_rot285,sharp,landscape,1,NA,NA,area_cv,area_cv,67.31656556895932,NA
75,sharp_75_rot69,sharp,landscape,1,NA,NA,area_cv,area_cv,66.60945878777278,NA
76,random_76,random,landscape,1,NA,NA,area_cv,area_cv,900.736273828305,NA
77,random_77,random,landscape,1,NA,NA,area_cv,area_cv,923.2992477450996,NA
78,random_78,random,landscape,1,NA,NA,area_cv,area_cv,2009.0792222694788,NA
79,random_79,random,landscape,1,NA,NA,area_cv,area_cv,1056.7387595376729,NA
80,sharp_80_rot260,sharp,landscape,1,NA,NA,area_cv,area_cv,100.5223000134796,NA
81,sharp_81_rot193,sharp,landscape,1,NA,NA,area_cv,area_cv,87.0872711709352,NA
82,random_82,random,landscape,1,NA,NA,area_cv,area_cv,719.5608565088986,NA
83,random_83,random,landscape,1,NA,NA,area_cv,area_cv,2320.3874646495974,NA
84,sharp_84_rot19,sharp,landscape,1,NA,NA,area_cv,area_cv,125.58216433873086,NA
85,random_85,random,landscape,1,NA,NA,area_cv,area_cv,697.7185020029602,NA
86,sharp_86_rot322,sharp,landscape,1,NA,NA,area_cv,area_cv,10.776307345282984,NA
87,random_87,random,landscape,1,NA,NA,area_cv,area_cv,1367.3662311212213,NA
88,sharp_88_rot76,sharp,landscape,1,NA,NA,area_cv,area_cv,49.55404322555325,NA
89,sharp_89_rot22,sharp,landscape,1,NA,NA,area_cv,area_cv,15.386643558619276,NA
90,sharp_90_rot226,sharp,landscape,1,NA,NA,area_cv,area_cv,117.91712683066868,NA
91,sharp_91_rot271,sharp,landscape,1,NA,NA,area_cv,area_cv,90.53795226312556,NA
92,random_92,random,landscape,1,NA,NA,area_cv,area_cv,1088.3674653281284,NA
93,sharp_93_rot226,sharp,landscape,1,NA,NA,area_cv,area_cv,47.46100715324108,NA
94,random_94,random,landscape,1,NA,NA,area_cv,area_cv,944.8307470575253,NA
95,sharp_95_rot353,sharp,landscape,1,NA,NA,area_cv,area_cv,39.85253818767382,NA
96,sharp_96_rot338,sharp,landscape,1,NA,NA,area_cv,area_cv,48.76208363062432,NA
97,sharp_97_rot301,sharp,landscape,1,NA,NA,area_cv,area_cv,102.98303161200879,NA
98,random_98,random,landscape,1,NA,NA,area_cv,area_cv,639.1473533126078,NA
99,sharp_99_rot291,sharp,landscape,1,NA,NA,area_cv,area_cv,115.79580648710903,NA
100,random_100,random,landscape,1,NA,NA,area_cv,area_cv,1842.3031524242706,NA
1,random_1,random,landscape,1,NA,NA,area_mn,area_mn,0.0013175230566534915,NA
2,sharp_2_rot108,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
3,random_3,random,landscape,1,NA,NA,area_mn,area_mn,0.0013089005235602095,NA
4,sharp_4_rot87,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
5,sharp_5_rot329,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
6,random_6,random,landscape,1,NA,NA,area_mn,area_mn,0.006756756756756757,NA
7,sharp_7_rot144,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
8,sharp_8_rot184,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
9,sharp_9_rot64,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
10,random_10,random,landscape,1,NA,NA,area_mn,area_mn,0.005235602094240838,NA
11,random_11,random,landscape,1,NA,NA,area_mn,area_mn,0.0013071895424836603,NA
12,sharp_12_rot167,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
13,random_13,random,landscape,1,NA,NA,area_mn,area_mn,0.0014347202295552368,NA
14,random_14,random,landscape,1,NA,NA,area_mn,area_mn,0.009009009009009009,NA
15,random_15,random,landscape,1,NA,NA,area_mn,area_mn,0.001579778830963665,NA
16,random_16,random,landscape,1,NA,NA,area_mn,area_mn,0.005813953488372093,NA
17,random_17,random,landscape,1,NA,NA,area_mn,area_mn,0.009615384615384616,NA
18,random_18,random,landscape,1,NA,NA,area_mn,area_mn,0.0012987012987012987,NA
19,sharp_19_rot112,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
20,random_20,random,landscape,1,NA,NA,area_mn,area_mn,0.0014144271570014145,NA
21,random_21,random,landscape,1,NA,NA,area_mn,area_mn,0.0013531799729364006,NA
22,random_22,random,landscape,1,NA,NA,area_mn,area_mn,0.0013774104683195593,NA
23,sharp_23_rot279,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
24,random_24,random,landscape,1,NA,NA,area_mn,area_mn,0.00462962962962963,NA
25,random_25,random,landscape,1,NA,NA,area_mn,area_mn,0.0013123359580052495,NA
26,random_26,random,landscape,1,NA,NA,area_mn,area_mn,0.0013679890560875513,NA
27,sharp_27_rot305,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
28,random_28,random,landscape,1,NA,NA,area_mn,area_mn,0.010101010101010102,NA
29,sharp_29_rot195,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
30,sharp_30_rot81,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
31,sharp_31_rot308,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
32,random_32,random,landscape,1,NA,NA,area_mn,area_mn,0.007194244604316547,NA
33,sharp_33_rot300,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
34,sharp_34_rot273,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
35,random_35,random,landscape,1,NA,NA,area_mn,area_mn,0.0014598540145985403,NA
36,random_36,random,landscape,1,NA,NA,area_mn,area_mn,0.001589825119236884,NA
37,random_37,random,landscape,1,NA,NA,area_mn,area_mn,0.002352941176470588,NA
38,sharp_38_rot249,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
39,sharp_39_rot66,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
40,sharp_40_rot331,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
41,sharp_41_rot185,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
42,random_42,random,landscape,1,NA,NA,area_mn,area_mn,0.0037593984962406017,NA
43,random_43,random,landscape,1,NA,NA,area_mn,area_mn,0.0048543689320388345,NA
44,random_44,random,landscape,1,NA,NA,area_mn,area_mn,0.005988023952095809,NA
45,sharp_45_rot260,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
46,random_46,random,landscape,1,NA,NA,area_mn,area_mn,0.0016260162601626016,NA
47,sharp_47_rot311,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
48,random_48,random,landscape,1,NA,NA,area_mn,area_mn,0.003773584905660378,NA
49,sharp_49_rot290,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
50,sharp_50_rot26,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
51,sharp_51_rot174,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
52,sharp_52_rot258,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
53,sharp_53_rot89,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
54,sharp_54_rot216,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
55,random_55,random,landscape,1,NA,NA,area_mn,area_mn,0.001366120218579235,NA
56,sharp_56_rot328,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
57,sharp_57_rot74,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
58,random_58,random,landscape,1,NA,NA,area_mn,area_mn,0.0014144271570014145,NA
59,sharp_59_rot291,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
60,random_60,random,landscape,1,NA,NA,area_mn,area_mn,0.002092050209205021,NA
61,random_61,random,landscape,1,NA,NA,area_mn,area_mn,0.0014245014245014246,NA
62,sharp_62_rot178,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
63,random_63,random,landscape,1,NA,NA,area_mn,area_mn,0.005319148936170213,NA
64,sharp_64_rot282,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
65,random_65,random,landscape,1,NA,NA,area_mn,area_mn,0.001360544217687075,NA
66,sharp_66_rot51,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
67,random_67,random,landscape,1,NA,NA,area_mn,area_mn,0.005050505050505051,NA
68,sharp_68_rot332,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
69,random_69,random,landscape,1,NA,NA,area_mn,area_mn,0.0014450867052023123,NA
70,random_70,random,landscape,1,NA,NA,area_mn,area_mn,0.008403361344537816,NA
71,random_71,random,landscape,1,NA,NA,area_mn,area_mn,0.006849315068493151,NA
72,random_72,random,landscape,1,NA,NA,area_mn,area_mn,0.010204081632653062,NA
73,sharp_73_rot288,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
74,sharp_74_rot285,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
75,sharp_75_rot69,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
76,random_76,random,landscape,1,NA,NA,area_mn,area_mn,0.0049261083743842365,NA
77,random_77,random,landscape,1,NA,NA,area_mn,area_mn,0.004739336492890996,NA
78,random_78,random,landscape,1,NA,NA,area_mn,area_mn,0.0014705882352941178,NA
79,random_79,random,landscape,1,NA,NA,area_mn,area_mn,0.00353356890459364,NA
80,sharp_80_rot260,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
81,sharp_81_rot193,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
82,random_82,random,landscape,1,NA,NA,area_mn,area_mn,0.00892857142857143,NA
83,random_83,random,landscape,1,NA,NA,area_mn,area_mn,0.0014204545454545455,NA
84,sharp_84_rot19,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
85,random_85,random,landscape,1,NA,NA,area_mn,area_mn,0.00970873786407767,NA
86,sharp_86_rot322,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
87,random_87,random,landscape,1,NA,NA,area_mn,area_mn,0.002415458937198068,NA
88,sharp_88_rot76,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
89,sharp_89_rot22,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
90,sharp_90_rot226,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
91,sharp_91_rot271,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
92,random_92,random,landscape,1,NA,NA,area_mn,area_mn,0.003448275862068966,NA
93,sharp_93_rot226,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
94,random_94,random,landscape,1,NA,NA,area_mn,area_mn,0.004310344827586207,NA
95,sharp_95_rot353,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
96,sharp_96_rot338,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
97,sharp_97_rot301,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
98,random_98,random,landscape,1,NA,NA,area_mn,area_mn,0.011494252873563218,NA
99,sharp_99_rot291,sharp,landscape,1,NA,NA,area_mn,area_mn,0.5,NA
100,random_100,random,landscape,1,NA,NA,area_mn,area_mn,0.0016339869281045752,NA
1,random_1,random,landscape,1,NA,NA,area_sd,area_sd,0.02978909056704825,NA
2,sharp_2_rot108,sharp,landscape,1,NA,NA,area_sd,area_sd,0.490732106143464,NA
3,random_3,random,landscape,1,NA,NA,area_sd,area_sd,0.029963159981275106,NA
4,sharp_4_rot87,sharp,landscape,1,NA,NA,area_sd,area_sd,0.28326697654333094,NA
5,sharp_5_rot329,sharp,landscape,1,NA,NA,area_sd,area_sd,0.3740594872476837,NA
6,random_6,random,landscape,1,NA,NA,area_sd,area_sd,0.055036437110499645,NA
7,sharp_7_rot144,sharp,landscape,1,NA,NA,area_sd,area_sd,0.2095864499436927,NA
8,sharp_8_rot184,sharp,landscape,1,NA,NA,area_sd,area_sd,0.14184562030602146,NA
9,sharp_9_rot64,sharp,landscape,1,NA,NA,area_sd,area_sd,0.14212846301849608,NA
10,random_10,random,landscape,1,NA,NA,area_sd,area_sd,0.04560796201875278,NA
11,random_11,random,landscape,1,NA,NA,area_sd,area_sd,0.02988577842231559,NA
12,sharp_12_rot167,sharp,landscape,1,NA,NA,area_sd,area_sd,0.3773121784411418,NA
13,random_13,random,landscape,1,NA,NA,area_sd,area_sd,0.02977016074754295,NA
14,random_14,random,landscape,1,NA,NA,area_sd,area_sd,0.06459317660213394,NA
15,random_15,random,landscape,1,NA,NA,area_sd,area_sd,0.02970743900489384,NA
16,random_16,random,landscape,1,NA,NA,area_sd,area_sd,0.04607723661403892,NA
17,random_17,random,landscape,1,NA,NA,area_sd,area_sd,0.06629139522897397,NA
18,random_18,random,landscape,1,NA,NA,area_sd,area_sd,0.0306180645383491,NA
19,sharp_19_rot112,sharp,landscape,1,NA,NA,area_sd,area_sd,0.030971277015970786,NA
20,random_20,random,landscape,1,NA,NA,area_sd,area_sd,0.030921063093579247,NA
